Recombinations
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 191, at = 9, to = 65)], startingpoint = 9, pathevaluation = 0.9999832135596095)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 83, at = 12, to = 43)], startingpoint = 12, pathevaluation = 0.9999995399084074)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 64, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 20, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 60, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 204, at = 24, to = 36)], startingpoint = 24, pathevaluation = 0.6672920460625364)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 142, at = 50, to = 57)], startingpoint = 50, pathevaluation = 0.9999999998041723)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 6, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 146, at = 11, to = 64), (position = 163, at = 64, to = 65)], startingpoint = 11, pathevaluation = 0.9999027813831356)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 221, at = 32, to = 54)], startingpoint = 32, pathevaluation = 0.9867229144681783)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 99, at = 2, to = 10)], startingpoint = 2, pathevaluation = 0.999999999629258)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 80, at = 26, to = 60)], startingpoint = 26, pathevaluation = 0.9999999778119626)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 104, at = 68, to = 46)], startingpoint = 68, pathevaluation = 0.99999999941577)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 105, at = 47, to = 8)], startingpoint = 47, pathevaluation = 0.9999999999806197)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 16, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 148, at = 3, to = 5)], startingpoint = 3, pathevaluation = 0.9999999999991804)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 161, at = 28, to = 2)], startingpoint = 28, pathevaluation = 0.4999693044301204)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 200, at = 5, to = 2)], startingpoint = 5, pathevaluation = 0.9999999999857371)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 78, at = 20, to = 44)], startingpoint = 20, pathevaluation = 0.9999999971504111)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 31, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 145, at = 76, to = 47)], startingpoint = 76, pathevaluation = 0.9999999999997484)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 141, at = 50, to = 4)], startingpoint = 50, pathevaluation = 0.9999999999007761)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 169, at = 49, to = 42)], startingpoint = 49, pathevaluation = 0.398292515541347)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 166, at = 14, to = 65)], startingpoint = 14, pathevaluation = 0.9999986587553614)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 73, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 159, at = 4, to = 10)], startingpoint = 4, pathevaluation = 0.9999999999982696)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 66, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 88, at = 36, to = 23)], startingpoint = 36, pathevaluation = 0.4999999999753382)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 104, at = 34, to = 67)], startingpoint = 34, pathevaluation = 0.5012745528730193)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 126, at = 31, to = 49)], startingpoint = 31, pathevaluation = 0.9999999996272737)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 166, at = 48, to = 43)], startingpoint = 48, pathevaluation = 0.724042139416801)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 18, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 49, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 88, at = 2, to = 37)], startingpoint = 2, pathevaluation = 0.49996624034980525)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 86, at = 23, to = 7)], startingpoint = 23, pathevaluation = 0.9948837046426192)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 206, at = 22, to = 40)], startingpoint = 22, pathevaluation = 0.5272816839498327)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 162, at = 33, to = 72), (position = 186, at = 72, to = 53)], startingpoint = 33, pathevaluation = 0.9942631847586955)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 165, at = 19, to = 16)], startingpoint = 19, pathevaluation = 0.9999999999923257)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 82, at = 46, to = 64)], startingpoint = 46, pathevaluation = 0.9999996661455487)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 169, at = 32, to = 5)], startingpoint = 32, pathevaluation = 0.9999999999951122)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 78, at = 69, to = 59)], startingpoint = 69, pathevaluation = 0.49999855538855303)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 146, at = 17, to = 61)], startingpoint = 17, pathevaluation = 0.9999728121823251)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 74, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 84, at = 18, to = 3)], startingpoint = 18, pathevaluation = 0.33265846855672687)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 167, at = 33, to = 58)], startingpoint = 33, pathevaluation = 0.9999999634419061)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 16, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 170, at = 70, to = 45)], startingpoint = 70, pathevaluation = 0.9999999998305967)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 179, at = 9, to = 1)], startingpoint = 9, pathevaluation = 0.9999999999981353)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 46, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 123, at = 75, to = 59)], startingpoint = 75, pathevaluation = 0.9999999999979257)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 171, at = 14, to = 21)], startingpoint = 14, pathevaluation = 0.8244252937664921)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 35, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 154, at = 23, to = 64)], startingpoint = 23, pathevaluation = 0.9999999999984776)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 168, at = 42, to = 74)], startingpoint = 42, pathevaluation = 0.9999999999708298)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 96, at = 72, to = 39)], startingpoint = 72, pathevaluation = 0.9999999997121576)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 13, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 13, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 140, at = 2, to = 23)], startingpoint = 2, pathevaluation = 0.9999999999873004)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 18, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 213, at = 29, to = 9)], startingpoint = 29, pathevaluation = 0.9999999997467431)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 111, at = 41, to = 9)], startingpoint = 41, pathevaluation = 0.9999999999530289)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 175, at = 4, to = 53)], startingpoint = 4, pathevaluation = 0.25519804100737004)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 121, at = 33, to = 22)], startingpoint = 33, pathevaluation = 0.9999999999980254)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 66, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 130, at = 9, to = 56)], startingpoint = 9, pathevaluation = 0.4999999999996498)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 120, at = 68, to = 26), (position = 98, at = 69, to = 68)], startingpoint = 69, pathevaluation = 0.9999999950206467)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 143, at = 39, to = 1)], startingpoint = 39, pathevaluation = 0.9999999999990422)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 138, at = 28, to = 44)], startingpoint = 28, pathevaluation = 0.9999999997055583)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 35, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 208, at = 7, to = 67)], startingpoint = 7, pathevaluation = 0.3332091670614633)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 92, at = 47, to = 76)], startingpoint = 47, pathevaluation = 0.9999999999403079)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 214, at = 21, to = 29)], startingpoint = 21, pathevaluation = 0.19066126096027267)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 158, at = 55, to = 45)], startingpoint = 55, pathevaluation = 0.9999999999988918)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 138, at = 21, to = 28)], startingpoint = 21, pathevaluation = 0.9999999999975149)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 163, at = 48, to = 50)], startingpoint = 48, pathevaluation = 0.9999999961892423)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 143, at = 58, to = 30)], startingpoint = 58, pathevaluation = 0.9999999996818667)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 194, at = 71, to = 30)], startingpoint = 71, pathevaluation = 0.19999719173442856)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 146, at = 50, to = 25)], startingpoint = 50, pathevaluation = 0.9999999998605208)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 104, at = 40, to = 2)], startingpoint = 40, pathevaluation = 0.9999999999668877)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 89, at = 17, to = 5)], startingpoint = 17, pathevaluation = 0.3329263826072084)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 80, at = 24, to = 70)], startingpoint = 24, pathevaluation = 0.99999998728219)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 154, at = 74, to = 26)], startingpoint = 74, pathevaluation = 0.9999999999969653)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 78, at = 16, to = 45)], startingpoint = 16, pathevaluation = 0.9999999969600182)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 69, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 89, at = 60, to = 40)], startingpoint = 60, pathevaluation = 0.9999990412879066)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 88, at = 46, to = 65)], startingpoint = 46, pathevaluation = 0.999833854305429)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 99, at = 18, to = 33)], startingpoint = 18, pathevaluation = 0.4999959447394341)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 94, at = 27, to = 51)], startingpoint = 27, pathevaluation = 0.9999999998382154)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 85, at = 18, to = 35)], startingpoint = 18, pathevaluation = 0.4998542677124786)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 168, at = 33, to = 26)], startingpoint = 33, pathevaluation = 0.9999999999892529)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 82, at = 64, to = 39)], startingpoint = 64, pathevaluation = 0.9999999999993562)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 96, at = 63, to = 64), (position = 132, at = 64, to = 35)], startingpoint = 63, pathevaluation = 0.9999999999617893)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 192, at = 53, to = 11)], startingpoint = 53, pathevaluation = 0.9999999999061864)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 165, at = 54, to = 40), (position = 147, at = 68, to = 54)], startingpoint = 68, pathevaluation = 0.9973563332265492)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 104, at = 30, to = 55)], startingpoint = 30, pathevaluation = 0.5000166047769922)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 173, at = 47, to = 57)], startingpoint = 47, pathevaluation = 0.9775914520490366)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 153, at = 29, to = 4)], startingpoint = 29, pathevaluation = 0.9999999999727762)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 72, at = 51, to = 7)], startingpoint = 51, pathevaluation = 0.9999999982843447)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 99, at = 27, to = 57)], startingpoint = 27, pathevaluation = 0.9999999999824882)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 144, at = 4, to = 29)], startingpoint = 4, pathevaluation = 0.9999999988277819)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 94, at = 61, to = 58)], startingpoint = 61, pathevaluation = 0.9999999999855889)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 93, at = 66, to = 27)], startingpoint = 66, pathevaluation = 0.9999999970586806)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 85, at = 39, to = 62), (position = 126, at = 62, to = 66)], startingpoint = 39, pathevaluation = 0.9999999997715167)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 20, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 85, at = 62, to = 50)], startingpoint = 62, pathevaluation = 0.999999781261066)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 105, at = 1, to = 8)], startingpoint = 1, pathevaluation = 0.9999999999970632)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 140, at = 11, to = 29)], startingpoint = 11, pathevaluation = 0.9999999994483676)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 209, at = 11, to = 38)], startingpoint = 11, pathevaluation = 0.9999225985164364)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 214, at = 42, to = 58)], startingpoint = 42, pathevaluation = 0.999971779255791)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 151, at = 28, to = 68)], startingpoint = 28, pathevaluation = 0.9999992268981363)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 114, at = 1, to = 48)], startingpoint = 1, pathevaluation = 0.9999999999971122)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 120, at = 68, to = 38)], startingpoint = 68, pathevaluation = 0.9999999987289659)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 71, at = 55, to = 37)], startingpoint = 55, pathevaluation = 0.9999994362337135)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 166, at = 47, to = 57)], startingpoint = 47, pathevaluation = 0.7761738007855292)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 94, at = 67, to = 48)], startingpoint = 67, pathevaluation = 0.9997276178423676)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 186, at = 19, to = 17)], startingpoint = 19, pathevaluation = 0.8982453194163766)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 145, at = 71, to = 26)], startingpoint = 71, pathevaluation = 0.999999999998591)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 114, at = 1, to = 53)], startingpoint = 1, pathevaluation = 0.9999999999971154)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 167, at = 30, to = 58)], startingpoint = 30, pathevaluation = 0.9999999552936507)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 51, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 205, at = 9, to = 30)], startingpoint = 9, pathevaluation = 0.16681733650088715)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 166, at = 55, to = 65)], startingpoint = 55, pathevaluation = 0.9996372426300183)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 187, at = 49, to = 65)], startingpoint = 49, pathevaluation = 0.9782398373649057)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 20, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 215, at = 30, to = 21)], startingpoint = 30, pathevaluation = 0.6824713063337601)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 218, at = 36, to = 30)], startingpoint = 36, pathevaluation = 0.14649552197990626)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 99, at = 23, to = 27)], startingpoint = 23, pathevaluation = 0.9999999999943323)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 166, at = 9, to = 65)], startingpoint = 9, pathevaluation = 0.9999986640191457)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 167, at = 65, to = 26)], startingpoint = 65, pathevaluation = 0.9999999995492955)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 99, at = 10, to = 2)], startingpoint = 10, pathevaluation = 0.9999999999985325)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 153, at = 1, to = 9)], startingpoint = 1, pathevaluation = 0.9999999999971534)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 72, at = 57, to = 71)], startingpoint = 57, pathevaluation = 0.9999999999995991)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 49, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 12, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 86, at = 23, to = 57)], startingpoint = 23, pathevaluation = 0.9999999542657169)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 142, at = 39, to = 53)], startingpoint = 39, pathevaluation = 0.9999999999990169)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 124, at = 41, to = 3)], startingpoint = 41, pathevaluation = 0.9999999999785223)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 161, at = 4, to = 29)], startingpoint = 4, pathevaluation = 0.9999999475996459)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 19, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 95, at = 19, to = 70)], startingpoint = 19, pathevaluation = 0.9999998426792491)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 93, at = 18, to = 58)], startingpoint = 18, pathevaluation = 0.4999999945693023)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 193, at = 26, to = 29)], startingpoint = 26, pathevaluation = 0.1677372109543621)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 13, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 132, at = 44, to = 41)], startingpoint = 44, pathevaluation = 0.9999999999557277)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 23, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 99, at = 58, to = 39)], startingpoint = 58, pathevaluation = 0.9999999918168063)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 219, at = 10, to = 58)], startingpoint = 10, pathevaluation = 0.9998741211990441)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 82, at = 63, to = 46)], startingpoint = 63, pathevaluation = 0.999999993199273)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 180, at = 67, to = 42)], startingpoint = 67, pathevaluation = 0.9999963041074431)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 108, at = 28, to = 43)], startingpoint = 28, pathevaluation = 0.9999999999932497)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 19, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 103, at = 1, to = 65)], startingpoint = 1, pathevaluation = 0.9999999999964496)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 87, at = 71, to = 21)], startingpoint = 71, pathevaluation = 0.9999998658650608)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 143, at = 25, to = 6)], startingpoint = 25, pathevaluation = 0.9999999999978328)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 161, at = 2, to = 31)], startingpoint = 2, pathevaluation = 0.49999998944421553)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 187, at = 29, to = 36)], startingpoint = 29, pathevaluation = 0.9999810478616186)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 164, at = 64, to = 40)], startingpoint = 64, pathevaluation = 0.9999877211815402)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 94, at = 46, to = 54)], startingpoint = 46, pathevaluation = 0.9999997942068879)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 54, at = 23, to = 29)], startingpoint = 23, pathevaluation = 0.9999995197626852)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 212, at = 60, to = 6)], startingpoint = 60, pathevaluation = 0.9999999905053426)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 120, at = 71, to = 35)], startingpoint = 71, pathevaluation = 0.9999999999981252)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 184, at = 15, to = 50)], startingpoint = 15, pathevaluation = 0.20640854293303393)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 103, at = 12, to = 33)], startingpoint = 12, pathevaluation = 0.9999999999198517)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 31, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 175, at = 31, to = 21)], startingpoint = 31, pathevaluation = 0.21811669872291245)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 71, at = 56, to = 34)], startingpoint = 56, pathevaluation = 0.9999769546056617)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 175, at = 24, to = 38)], startingpoint = 24, pathevaluation = 0.963223466749912)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 43, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 85, at = 3, to = 31)], startingpoint = 3, pathevaluation = 0.4999999999996368)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 168, at = 19, to = 66)], startingpoint = 19, pathevaluation = 0.9861552808102633)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 201, at = 55, to = 11)], startingpoint = 55, pathevaluation = 0.9999999996287878)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 109, at = 39, to = 25)], startingpoint = 39, pathevaluation = 0.9999999999977606)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 160, at = 2, to = 15)], startingpoint = 2, pathevaluation = 0.9999999999863478)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 82, at = 18, to = 55)], startingpoint = 18, pathevaluation = 0.4999999673727539)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 88, at = 25, to = 64)], startingpoint = 25, pathevaluation = 0.999999999971917)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 69, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 99, at = 38, to = 23)], startingpoint = 38, pathevaluation = 0.9999999990583113)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 78, at = 51, to = 76)], startingpoint = 51, pathevaluation = 0.9999999996554374)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 97, at = 24, to = 2)], startingpoint = 24, pathevaluation = 0.9999999999499326)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 170, at = 49, to = 9)], startingpoint = 49, pathevaluation = 0.9999999999988217)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 87, at = 71, to = 31)], startingpoint = 71, pathevaluation = 0.49999999999963674)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 113, at = 14, to = 15)], startingpoint = 14, pathevaluation = 0.9999277510209527)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 145, at = 1, to = 72)], startingpoint = 1, pathevaluation = 0.9999999999971592)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 129, at = 56, to = 28)], startingpoint = 56, pathevaluation = 0.9999999995492367)"
